page no.,title,url,details,post date
2,b'\xe8\x9e\x9e\xe8\x9f\xbb\xe9\x87\x91\xe6\x9c\x8d\xe5\x8f\x83\xe8\x88\x87\xe8\x9e\x8d\xe8\xb3\x87\xe7\xa6\x81\xe8\xb2\xb7\xe5\xb0\x8d\xe6\x89\x8b\xe8\x82\xa1\xe4\xbb\xbd',http://startupbeat.hkej.com/?p=59350,b' \xe3\x80\x8a\xe8\x8f\xaf\xe7\x88\xbe\xe8\xa1\x97\xe6\x97\xa5\xe5\xa0\xb1\xe3\x80\x8b\xe5\xa0\xb1\xe9\x81\x93\xef\xbc\x8c\xe9\x98\xbf\xe9\x87\x8c\xe5\xb7\xb4\xe5\xb7\xb4\xe9\x97\x9c\xe8\x81\xaf\xe5\x85\xac\xe5\x8f\xb8\xe8\x9e\x9e\xe8\x9f\xbb\xe9\x87\x91\xe6\x9c\x8d\xe5\x9c\xa8\xe6\x9c\x80\xe6\x96\xb0\xe4\xb8\x80\xe8\xbc\xaa100\xe5\x84\x84\xe7\xbe\x8e\xe5\x85\x83\xef\xbc\x88\xe7\xb4\x84780\xe5\x84\x84\xe6\xb8\xaf\xe5\x85\x83\xef\xbc\x89\xe8\x9e\x8d\xe8\xb3\x87\xe4\xb8\xad\xef\xbc\x8c\xe5\x8a\xa0\xe5\x85\xa5\xe6\xa5\xb5\xe7\xbd\x95\xe8\xa6\x8b\xe7\x9a\x84\xe8\xbe\x9b\xe8\xbe\xa3\xe6\xa2\x9d\xe6\xac\xbe\xef\xbc\x8c\xe8\xa6\x81\xe6\xb1\x82\xe5\x8f\x83\xe8\x82\xa1\xe8\x9e\x9e\xe8\x9f\xbb\xe9\x87\x91\xe6\x9c\x8d\xe7\x9a\x84\xe6\x8a\x95\xe8\xb3\x87\xe8\x80\x85\xef\xbc\x8c\xe5\xbf\x85\xe9\xa0\x88\xe5\x90\x8c\xe6\x84\x8f\xe4\xb8\x8d\xe6\x8a\x95\xe8\xb3\x87\xe6\x88\x96\xe5\xa2\x9e\xe5\x8a\xa0\xe5\x9c\xa8\xe5\x8c\x85\xe6\x8b\xac\xe9\xa8\xb0\xe8\xa8\x8a\xef\xbc\x8800700\xef\xbc\x89\xe7\xad\x89\xe7\xab\xb6\xe7\x88\xad\xe5\xb0\x8d\xe6\x89\x8b\xe7\x9a\x84\xe8\x82\xa1\xe4\xbb\xbd\xe3\x80\x82',"b'Posted May 21, 2018'"
2,b'Neat\xe5\x86\x80\xe8\xae\x8a\xe8\xba\xab\xe8\x99\x9b\xe6\x93\xac\xe9\x8a\x80\xe8\xa1\x8c \xe5\x8a\xa9\xe5\xb0\x8f\xe4\xbc\x81\xe9\x81\x99\xe8\xb7\x9d\xe9\x96\x8b\xe6\x88\xb6 \xe6\x89\x93\xe7\xa0\xb4\xe5\x82\xb3\xe7\xb5\xb1\xe5\xa3\x9f\xe6\x96\xb7',http://startupbeat.hkej.com/?p=59320,b'\xe4\xb8\x8d\xe5\xb0\x91\xe5\x85\xac\xe5\x8f\xb8\xe6\x8a\xb1\xe6\x80\xa8\xe5\x90\x91\xe9\x8a\x80\xe8\xa1\x8c\xe7\x94\xb3\xe8\xab\x8b\xe9\x96\x8b\xe6\x88\xb6\xe6\x99\x82\xef\xbc\x8c\xe5\xbe\x80\xe5\xbe\x80\xe5\x9b\xa0\xe5\x90\x84\xe7\xa8\xae\xe7\x90\x86\xe7\x94\xb1\xe8\xa2\xab\xe6\x8b\x92\xe8\xab\xb8\xe9\x96\x80\xe5\xa4\x96\xe3\x80\x82\xe7\x82\xba\xe7\x94\xa8\xe6\x88\xb6\xe6\x8f\x90\xe4\xbe\x9b\xe9\x81\x99\xe8\xb7\x9d\xe9\x96\x8b\xe6\x88\xb6\xe3\x80\x81\xe6\x94\xaf\xe4\xbb\x98\xe5\x8f\x8a\xe8\xbd\x89\xe8\xb3\xac\xe6\x9c\x8d\xe5\x8b\x99\xe7\x9a\x84Neat\xe9\x80\x8f\xe9\x9c\xb2\xef\xbc\x8c\xe6\x9c\x89\xe6\x84\x8f\xe5\x90\x91\xe9\x87\x91\xe7\xae\xa1\xe5\xb1\x80\xe7\x94\xb3\xe8\xab\x8b\xe3\x80\x8c\xe8\x99\x9b\xe6\x93\xac\xe9\x8a\x80\xe8\xa1\x8c\xe3\x80\x8d\xe7\x89\x8c\xe7\x85\xa7\xef\xbc\x8c\xe6\x8c\x91\xe6\x88\xb0\xe5\x82\xb3\xe7\xb5\xb1\xe9\x8a\x80\xe8\xa1\x8c\xe7\x9a\x84\xe5\xa3\x9f\xe6\x96\xb7\xe5\x9c\xb0\xe4\xbd\x8d\xe3\x80\x82',"b'Posted May 21, 2018'"
2,b'\xe8\x9e\x9e\xe8\x9f\xbb\xe9\x87\x91\xe6\x9c\x8d\xe7\xae\xa1\xe7\x90\x86\xe8\xb3\x87\xe7\x94\xa22.75\xe8\x90\xac\xe5\x84\x84  \xe7\x94\xa8\xe6\x88\xb6\xe9\x80\xbe6.2\xe5\x84\x84 \xe5\x85\xa8\xe7\x90\x83\xe6\x9c\x80\xe5\xa4\xa7\xe9\x87\x91\xe8\x9e\x8d\xe5\xb9\xb3\xe5\x8f\xb0',http://startupbeat.hkej.com/?p=59303,b'\xe6\x93\x9a\xe8\x8b\xb1\xe5\x9c\x8b\xe3\x80\x8a\xe9\x87\x91\xe8\x9e\x8d\xe6\x99\x82\xe5\xa0\xb1\xe3\x80\x8b\xe5\xbc\x95\xe8\xbf\xb0\xe4\xb8\x80\xe4\xbb\xbd\xe8\x9e\x9e\xe8\x9f\xbb\xe9\x87\x91\xe6\x9c\x8d\xe6\x9c\x80\xe6\x96\xb0\xe7\x9a\x84100\xe5\x84\x84\xe7\xbe\x8e\xe5\x85\x83\xe8\x9e\x8d\xe8\xb3\x87\xe6\x96\x87\xe4\xbb\xb6\xe6\x8c\x87\xe5\x87\xba\xef\xbc\x8c\xe8\xa9\xb2\xe5\x85\xac\xe5\x8f\xb8\xe7\x9b\xae\xe5\x89\x8d\xe7\xae\xa1\xe7\x90\x862.2\xe8\x90\xac\xe5\x84\x84\xe5\x85\x83\xef\xbc\x88\xe4\xba\xba\xe6\xb0\x91\xe5\xb9\xa3\xef\xbc\x8e\xe4\xb8\x8b\xe5\x90\x8c\xef\xbc\x8c\xe7\xb4\x842.75\xe8\x90\xac\xe5\x84\x84\xe6\xb8\xaf\xe5\x85\x83\xef\xbc\x89\xe8\xb3\x87\xe7\x94\xa2\xef\xbc\x8c\xe5\xb7\xb2\xe6\x98\xaf\xe7\x8f\xbe\xe6\x99\x82\xe5\x85\xa8\xe7\x90\x83\xe6\x9c\x80\xe5\xa4\xa7\xe7\x9a\x84\xe6\xb6\x88\xe8\xb2\xbb\xe8\x80\x85\xe8\xb2\xa1\xe5\xaf\x8c\xe7\xae\xa1\xe7\x90\x86\xe5\xb9\xb3\xe5\x8f\xb0\xe3\x80\x82',"b'Posted May 18, 2018'"
2,b'\xe8\x9e\x9e\xe8\x9f\xbb\xe9\x87\x91\xe6\x9c\x8d\xe6\x8b\x92\xe8\xa9\x95\xe5\x86\x8d\xe8\x9e\x8d\xe8\xb3\x87780\xe5\x84\x84',http://startupbeat.hkej.com/?p=59039,b'\xe5\xbd\xad\xe5\x8d\x9a\xe5\xbc\x95\xe8\xbf\xb0\xe6\xb6\x88\xe6\x81\xaf\xe4\xba\xba\xe5\xa3\xab\xe6\x8c\x87\xe5\x87\xba\xef\xbc\x8c\xe9\x98\xbf\xe9\x87\x8c\xe5\xb7\xb4\xe5\xb7\xb4\xe9\x97\x9c\xe8\x81\xaf\xe5\x85\xac\xe5\x8f\xb8\xe8\x9e\x9e\xe8\x9f\xbb\xe9\x87\x91\xe6\x9c\x8d\xe6\x95\xb8\xe5\xa4\xa9\xe5\x85\xa7\xe5\xb0\x87\xe5\xae\x8c\xe6\x88\x90\xe4\xb8\x80\xe7\xad\x86\xe6\x9c\x80\xe5\xb0\x91100\xe5\x84\x84\xe7\xbe\x8e\xe5\x85\x83\xef\xbc\x88780\xe5\x84\x84\xe6\xb8\xaf\xe5\x85\x83\xef\xbc\x89\xe7\x9a\x84\xe8\x9e\x8d\xe8\xb3\x87\xef\xbc\x8c\xe5\xb1\x86\xe6\x99\x82\xe4\xbc\xb0\xe5\x80\xbc\xe6\x9c\x83\xe6\x8f\x90\xe5\x8d\x87\xe8\x87\xb3\xe7\xb4\x841500\xe5\x84\x84\xe7\xbe\x8e\xe5\x85\x83\xef\xbc\x881.17\xe8\x90\xac\xe5\x84\x84\xe6\xb8\xaf\xe5\x85\x83\xef\xbc\x89\xe3\x80\x82\xe4\xb8\x8d\xe9\x81\x8e\xef\xbc\x8c\xe8\x9e\x9e\xe8\x9f\xbb\xe9\x87\x91\xe6\x9c\x8d\xe7\x99\xbc\xe8\xa8\x80\xe4\xba\xba\xe5\xb0\x8d\xe5\xa4\x96\xe7\x95\x8c\xe5\x82\xb3\xe8\xa8\x80\xe5\x89\x87\xe4\xb8\x8d\xe4\xba\x88\xe7\xbd\xae\xe8\xa9\x95\xe3\x80\x82',"b'Posted May 12, 2018'"
2,b'Nvidia\xef\xbc\x9a\xe5\x8a\xa0\xe5\xaf\x86\xe5\xb9\xa3\xe6\x8e\xa1\xe7\xa4\xa6\xe7\x86\xb1\xe9\x99\x8d\xe6\xba\xab',http://startupbeat.hkej.com/?p=59034,b'\xe7\xbe\x8e\xe5\x9c\x8b\xe5\x9c\x96\xe5\x83\x8f\xe6\x99\xb6\xe7\x89\x87\xe9\x96\x8b\xe7\x99\xbc\xe5\x95\x86\xe8\xbc\x9d\xe9\x81\x94\xef\xbc\x88Nvidia\xef\xbc\x89\xe5\x91\xa8\xe5\x9b\x9b\xe8\xa1\xa8\xe7\xa4\xba\xef\xbc\x8c\xe5\x8a\xa0\xe5\xaf\x86\xe8\xb2\xa8\xe5\xb9\xa3\xe6\x8e\xa1\xe7\xa4\xa6\xe7\x86\xb1\xe6\xad\xa3\xe5\x9c\xa8\xe9\x99\x8d\xe6\xba\xab\xef\xbc\x8c\xe9\xa0\x90\xe8\xa8\x88\xe9\x80\x99\xe6\x96\xb9\xe9\x9d\xa2\xe7\x9a\x84\xe6\x99\xb6\xe7\x89\x87\xe9\x9c\x80\xe6\xb1\x82\xe5\xb0\x87\xe5\xa4\xa7\xe6\xb8\x9b\xe3\x80\x82\xe8\xbc\x9d\xe9\x81\x94\xe9\xa6\x96\xe5\xba\xa6\xe6\x8a\x8a\xe8\xb7\x9f\xe5\x8a\xa0\xe5\xaf\x86\xe8\xb2\xa8\xe5\xb9\xa3\xe6\x8e\xa1\xe7\xa4\xa6\xe7\x9b\xb8\xe9\x97\x9c\xe7\x9a\x84\xe6\x99\xb6\xe7\x89\x87\xe9\x8a\xb7\xe5\x94\xae\xe6\x8b\x86\xe9\x96\x8b\xe5\x85\xac\xe5\xb8\x83\xef\xbc\x8c\xe4\xb8\x8a\xe5\xad\xa3\xe7\x87\x9f\xe6\xa5\xad\xe9\xa1\x8d\xe9\x8c\x842.89\xe5\x84\x84\xe5\x85\x83\xef\xbc\x8c\xe4\xbd\x94\xe6\x95\xb4\xe9\xab\x94\xe7\xb4\x849%\xef\xbc\x8c\xe4\xbd\x86\xe6\x96\x99\xe6\x9c\xac\xe5\xad\xa3\xe6\x9c\x83\xe5\x9b\x9e\xe8\x90\xbd\xe8\x87\xb31\xe5\x84\x84\xe5\x85\x83\xe3\x80\x82',"b'Posted May 12, 2018'"
2,b'\xe8\x8f\xaf\xe7\x82\xba\xe6\x96\xb0\xe6\x89\x8b\xe6\xa9\x9f\xe9\xa0\x90\xe8\xbc\x89 \xe6\xaf\x94\xe7\x89\xb9\xe5\xb9\xa3\xe9\x8c\xa2\xe5\x8c\x85App',http://startupbeat.hkej.com/?p=59028,b'\xe8\x8f\xaf\xe7\x82\xba\xe6\x89\x8b\xe6\xa9\x9f\xe5\x87\xba\xe8\xb2\xa8\xe9\x87\x8f\xe5\xb7\xb2\xe9\x81\x94\xe5\xb8\x82\xe4\xbd\x94\xe7\x8e\x8711.8%\xe7\xa9\xa9\xe4\xbd\x94\xe5\x85\xa8\xe7\x90\x83\xe7\xac\xac\xe4\xb8\x89\xef\xbc\x8c\xe8\xa9\xb2\xe5\x85\xac\xe5\x8f\xb8\xe5\xb0\x87\xe5\x9c\xa8\xe5\x85\xb6App Gallery\xe4\xb8\xad\xef\xbc\x8c\xe6\x8f\x90\xe4\xbe\x9bBTC.com\xe7\x9a\x84\xe6\xaf\x94\xe7\x89\xb9\xe5\xb9\xa3\xe9\x8c\xa2\xe5\x8c\x85\xef\xbc\x8c\xe6\x88\x90\xe7\x82\xba\xe8\x8f\xaf\xe7\x82\xba\xe9\xa6\x96\xe6\xac\xbe\xe5\x8a\xa0\xe5\xaf\x86\xe8\xb2\xa8\xe5\xb9\xa3\xe6\x87\x89\xe7\x94\xa8\xe7\xa8\x8b\xe5\xbc\x8f\xe3\x80\x82\xe8\xa9\xb2\xe9\x8c\xa2\xe5\x8c\x85\xe4\xba\xa6\xe5\xb0\x87\xe9\xa0\x90\xe8\xa3\x9d\xe5\x88\xb0\xe6\x89\x80\xe6\x9c\x89\xe6\x96\xb0\xe7\x9a\x84\xe8\x8f\xaf\xe7\x82\xba\xe5\x92\x8c\xe6\xa6\xae\xe8\x80\x80\xe6\x89\x8b\xe6\xa9\x9f\xef\xbc\x8c\xe6\x9c\xaa\xe4\xbe\x86\xe5\xb9\xbe\xe5\x80\x8b\xe6\x9c\x88\xe4\xb9\x9f\xe6\x9c\x83\xe5\x9c\xa8\xe8\x88\x8a\xe6\xac\xbe\xe8\xa3\x9d\xe7\xbd\xae\xe4\xb8\x8a\xe6\x8e\xa8\xe5\x87\xba\xe3\x80\x82',"b'Posted May 12, 2018'"
2,b'\xe6\x9d\x8e\xe6\xbe\xa4\xe6\xa5\xb7\xef\xbc\x9aViu\xe8\x99\x95\xe5\xa2\x9e\xe9\x95\xb7\xe6\x9c\x9f\xe6\x9a\xab\xe7\x84\xa1\xe9\x8c\xa2\xe8\xb3\xba  \xe4\xb8\x8d\xe5\x8f\xaf\xe5\x8f\xaa\xe9\xa3\x9f\xe8\x80\x81\xe6\x9c\xac \xe5\x86\x805\xe5\xb9\xb4\xe5\x85\xa7\xe9\x8c\x84\xe6\xad\xa3\xe7\x8f\xbe\xe9\x87\x91\xe6\xb5\x81',http://startupbeat.hkej.com/?p=58998,b'\xe4\xbb\x8a\xe5\xb9\xb4\xe9\x9b\xbb\xe7\x9b\x88\xe7\x8d\xb2\xe5\xbe\x97\xe4\xbf\x84\xe7\xbe\x85\xe6\x96\xaf\xe4\xb8\x96\xe7\x95\x8c\xe7\x9b\x83\xe7\x9a\x84\xe6\x92\xad\xe6\x94\xbe\xe6\xac\x8a\xef\xbc\x8c\xe8\x82\xa1\xe6\x9d\xb1\xe6\x9c\x83\xe4\xb8\x8a\xe6\x9c\x89\xe5\xb0\x8f\xe8\x82\xa1\xe6\x9d\xb1\xe5\x95\x8f\xe6\x9d\x8e\xe6\xbe\xa4\xe6\xa5\xb7\xe6\x9c\x83\xe5\x90\xa6\xe8\xa6\xaa\xe8\xba\xab\xe5\x88\xb0\xe4\xbf\x84\xe7\xbe\x85\xe6\x96\xaf\xe8\xa7\x80\xe8\xb3\x9e\xe8\xb3\xbd\xe4\xba\x8b\xe6\x99\x82\xef\xbc\x8c\xe4\xbb\x96\xe7\xac\x91\xe8\xa8\x80\xe4\xb8\x96\xe7\x95\x8c\xe7\x9b\x83\xe8\x88\x89\xe8\xa1\x8c\xe6\x9c\x9f\xe9\x96\x93\xe4\xb8\x8d\xe6\x9c\x83\xe6\x9c\x89\xe6\x99\x82\xe9\x96\x93\xe5\x88\xb0\xe7\x95\xb6\xe5\x9c\xb0\xe4\xba\xab\xe5\x8f\x97\xe7\x9b\x9b\xe4\xba\x8b\xef\xbc\x8c\xe4\xbd\x86\xe6\x9c\x83\xe8\x88\x87\xe5\xa4\xa7\xe5\xae\xb6\xe4\xb8\x80\xe6\xa8\xa3\xe7\x95\x99\xe5\x9c\xa8\xe5\xae\xb6\xe4\xb8\xad\xe3\x80\x8c\xe8\x88\x92\xe8\x88\x92\xe6\x9c\x8d\xe6\x9c\x8d\xe7\x9d\x87\xe6\xaf\x94\xe8\xb3\xbd\xe3\x80\x8d\xe3\x80\x82',"b'Posted May 11, 2018'"
2,b'\xe3\x80\x8c\xe9\x8c\xa2\xe6\x96\xb9\xe5\xa5\xbd\xe8\xbf\x91\xe3\x80\x8d\xe7\x94\x98\xe5\x81\x9a\xe9\x9b\xbb\xe5\xad\x90\xe6\x94\xaf\xe4\xbb\x98\xe5\xaa\x92\xe4\xba\xba \xe6\xb8\xaf\xe9\x9d\x92\xe5\x9b\x9e\xe6\xad\xb8\xe4\xb8\xbb\xe5\xa0\xb4 \xe8\xa6\xac\xe8\xa6\xa6\xe4\xba\xa4\xe6\x98\x93\xe5\xa4\xa7\xe6\x95\xb8\xe6\x93\x9a',http://startupbeat.hkej.com/?p=58921,b'\xe3\x80\x8c\xe5\x85\xab\xe5\x8d\x81\xe5\xbe\x8c\xe3\x80\x8d\xe6\xb8\xaf\xe9\x9d\x92\xe6\x9d\x8e\xe8\x8b\xb1\xe8\xb1\xaa\xe5\x89\xb5\xe7\xab\x8b\xe7\x9a\x84\xe5\x85\xa7\xe5\x9c\xb0\xe5\xa4\xa7\xe5\x9e\x8b\xe8\x81\x9a\xe5\x90\x88\xe6\x94\xaf\xe4\xbb\x98\xe5\xb9\xb3\xe5\x8f\xb0\xe3\x80\x8c\xe9\x8c\xa2\xe6\x96\xb9\xe5\xa5\xbd\xe8\xbf\x91\xe3\x80\x8d\xef\xbc\x88QFPay\xef\xbc\x89\xef\xbc\x8c\xe5\x8d\x94\xe5\x8a\xa9\xe5\xbe\xae\xe4\xbf\xa1\xe6\x94\xaf\xe4\xbb\x98\xe8\x88\x87\xe6\x94\xaf\xe4\xbb\x98\xe5\xaf\xb6\xe7\xad\x89\xe9\x80\xa3\xe6\x8e\xa5\xe6\x9c\xac\xe5\x9c\xb0\xe5\x95\x86\xe6\x88\xb6\xef\xbc\x8c\xe7\x8f\xbe\xe5\xb7\xb2\xe6\x99\x89\xe8\xba\xab\xe5\x85\xa7\xe5\x9c\xb0\xe9\x87\x8d\xe9\x87\x8f\xe7\xb4\x9a\xe9\x87\x91\xe8\x9e\x8d\xe7\xa7\x91\xe6\x8a\x80\xe4\xbc\x81\xe6\xa5\xad\xef\xbc\x8c\xe8\xbf\x84\xe4\xbb\x8a\xe8\x99\x95\xe7\x90\x86\xe7\x9a\x84\xe4\xba\xa4\xe6\x98\x93\xe9\xa1\x8d\xe8\xb6\x85\xe9\x81\x8e2000\xe5\x84\x84\xe5\x85\x83\xe4\xba\xba\xe6\xb0\x91\xe5\xb9\xa3\xe3\x80\x82',"b'Posted May 10, 2018'"
2,b'\xe6\x95\xb8\xe7\xa2\xbc\xe6\xb8\xa0\xe9\x81\x93\xe5\x90\xb8\xe6\x96\xb0\xe5\xae\xa2 \xe6\x94\xb9\xe5\x96\x84\xe6\x88\x90\xe6\x9c\xac\xe6\x95\x88\xe7\x9b\x8a\xe7\x8e\x87',http://startupbeat.hkej.com/?p=58796,b'\xe3\x80\x8c\xe6\x96\xb0\xe5\x8a\xa0\xe5\x9d\xa1\xe5\x8f\x8a\xe9\xa6\x99\xe6\xb8\xaf\xe7\x9a\x84\xe6\x97\x85\xe7\xa8\x8b\xe5\x8f\xaa\xe6\x98\xaf\xe5\x89\x9b\xe5\x89\x9b\xe9\x96\x8b\xe5\xa7\x8b\xe3\x80\x8d\xe9\xab\x98\xe5\x8d\x9a\xe5\xbe\xb7\xe8\xa1\xa8\xe7\xa4\xba\xef\xbc\x8c\xe6\x98\x9f\xe5\xb1\x95\xe9\x9b\x86\xe5\x9c\x98\xe6\x97\xa9\xe6\x96\xbc2013\xe5\xb9\xb4\xe5\xb7\xb2\xe5\x88\xb6\xe8\xa8\x82\xe6\x95\xb8\xe7\xa2\xbc\xe5\x8c\x96\xe6\x94\xb9\xe9\x9d\xa9\xe7\x9a\x84\xe7\x99\xbc\xe5\xb1\x95\xe7\xad\x96\xe7\x95\xa5\xef\xbc\x8c\xe7\xab\xb6\xe7\x88\xad\xe5\xb0\x8d\xe6\x89\x8b\xe5\xb7\xb2\xe9\x9d\x9e\xe9\x8a\x80\xe8\xa1\x8c\xef\xbc\x8c\xe5\x8f\x8d\xe8\x80\x8c\xe6\x98\xaf\xe7\xa7\x91\xe7\xb6\xb2\xe6\xa9\x9f\xe6\xa7\x8b\xe5\xa6\x82\xe9\x98\xbf\xe9\x87\x8c\xe5\xb7\xb4\xe5\xb7\xb4\xe3\x80\x81\xe4\xba\x9e\xe9\xa6\xac\xe9\x81\x9c\xe3\x80\x81Google\xe7\xad\x89\xef\xbc\x8c\xe4\xbb\xa4\xe8\xa9\xb2\xe9\x9b\x86\xe5\x9c\x98\xe7\x8f\xbe\xe6\x99\x82\xe5\x8f\xaf\xe4\xbb\xa5\xe5\x81\x9a\xe5\x88\xb0\xe8\x88\x8a\xe5\xbc\x8f\xe9\x8a\x80\xe8\xa1\x8c\xe4\xb8\x8d\xe8\x83\xbd\xe5\x81\x9a\xe5\x88\xb0\xe7\x9a\x84\xe5\xb7\xa5\xe4\xbd\x9c\xe3\x80\x82',"b'Posted May 7, 2018'"
2,b'\xe6\xbb\xb4\xe6\xbb\xb4Visa\xe5\x86\x8d\xe5\x87\xba\xe6\x8b\x9b\xe6\x8e\xa8\xe8\xbb\x8a\xe8\xb2\xbb\xe5\x9b\x9e\xe8\xb4\x88',http://startupbeat.hkej.com/?p=58778,b'Didi\xe4\xb8\x8a\xe6\x9c\x88\xe5\xb7\xb2\xe9\x80\xa3\xe7\xba\x8c3\xe5\x80\x8b\xe6\x98\x9f\xe6\x9c\x9f\xe4\xba\x94\xe6\x8e\xa8\xe5\x87\xba\xe4\xb9\x98\xe8\xbb\x8a\xe5\x84\xaa\xe6\x83\xa0\xef\xbc\x8c\xe6\xaf\x8f\xe5\x90\x8d\xe4\xbd\xbf\xe7\x94\xa8\xe4\xbf\xa1\xe7\x94\xa8\xe5\x8d\xa1\xe7\xb9\xb3\xe4\xbb\x98\xe8\xbb\x8a\xe8\xb3\x87\xe7\x9a\x84\xe5\xae\xa2\xe6\x88\xb6\xef\xbc\x8c\xe6\x9c\x80\xe5\xa4\x9a\xe5\x8f\xaf\xe7\x8d\xb2\xe5\x85\xb1600\xe5\x85\x83\xe8\xbb\x8a\xe8\xb2\xbb\xe5\x84\xaa\xe6\x83\xa0\xef\xbc\x8c\xe5\x85\xb6\xe4\xb8\xad5\xe6\x9c\x884\xe6\x97\xa5\xe6\x9b\xb4\xe5\xa4\xa5\xe6\x8b\x8dVisa\xe6\x8e\xa8\xe5\x87\xba\xe3\x80\x8cVisa\xe5\x84\xaa\xe5\x85\x88\xe7\x9a\x84\xe5\xa3\xab\xe9\xab\x94\xe9\xa9\x97\xe6\x97\xa5\xe3\x80\x8d\xe6\x8e\xa8\xe5\xbb\xa3\xe6\xb4\xbb\xe5\x8b\x95\xef\xbc\x9bVisa\xe7\xa8\xb1\xe6\xb4\xbb\xe5\x8b\x95\xe6\x97\xa8\xe5\x9c\xa8\xe4\xbf\x83\xe4\xbd\xbf\xe9\xa6\x99\xe6\xb8\xaf\xe4\xba\xa4\xe9\x80\x9a\xe6\xa5\xad\xe7\x9a\x84\xe9\x9b\xbb\xe5\xad\x90\xe6\x94\xaf\xe4\xbb\x98\xe6\x99\xae\xe5\x8f\x8a\xe5\x8c\x96\xe3\x80\x82',"b'Posted May 7, 2018'"
3,b'\xe5\x88\xa9\xe7\x94\xa8\xe7\xa7\x91\xe6\x8a\x80\xe9\x80\x9a\xe5\xbe\x80\xe8\xb2\xa1\xe5\x8b\x99\xe8\x87\xaa\xe7\x94\xb1 (\xe7\x95\xa2\xe8\x80\x81\xe6\x9e\x97)',http://startupbeat.hkej.com/?p=58524,b'\xe7\xa7\x91\xe6\x8a\x80\xe7\x82\xba\xe6\x8a\x95\xe8\xb3\x87\xe5\xb8\xb6\xe4\xbe\x86\xe5\x90\x84\xe7\xa8\xae\xe4\xbe\xbf\xe5\x88\xa9\xe4\xb9\x83\xe9\x90\xb5\xe4\xb8\x80\xe8\x88\xac\xe7\x9a\x84\xe4\xba\x8b\xe5\xaf\xa6\xef\xbc\x8c\xe4\xbd\x86\xe7\xa7\x91\xe6\x8a\x80\xe4\xb8\xa6\xe9\x9d\x9e\xe7\xa5\x9e\xe5\xa5\x87\xe6\xb8\x9b\xe8\x82\xa5\xe8\x97\xa5\xef\xbc\x8c\xe5\x90\x9e\xe4\xb8\x8b\xe6\x95\xb8\xe9\xa1\x86\xe4\xbe\xbf\xe8\x83\xbd\xe6\xb6\x88\xe8\x84\x82\xe3\x80\x82\xe6\x83\xb3\xe7\x98\xa6\xe8\xba\xab\xef\xbc\x8c\xe6\xa2\x97\xe4\xbf\x82\xe8\xa6\x81\xe5\x81\x9a\xe9\x81\x8b\xe5\x8b\x95\xe5\x90\x8c\xe7\xaf\x80\xe9\xa3\x9f\xe3\x80\x82',"b'Posted April 30, 2018'"
3,b'\xe6\xbb\x99\xe6\xac\xbe\xe5\xb9\xb3\xe5\x8f\xb0\xe7\x9c\x8b\xe6\xb7\xa1\xe6\xaf\x94\xe7\x89\xb9\xe5\xb9\xa3 \xe4\xba\xa4\xe6\x98\x93\xe6\x9c\x89\xe5\xb1\x80\xe9\x99\x90 \xe6\x81\x90\xe8\xa2\xab\xe6\x96\xb0\xe7\xa7\x80\xe5\x8f\x96\xe4\xbb\xa3',http://startupbeat.hkej.com/?p=58508,b'Bitspark\xe5\x89\xb5\xe8\xbe\xa6\xe4\xba\xbaGeorge Harrap\xe6\x8e\xa5\xe5\x8f\x97\xe6\x9c\xac\xe5\xa0\xb1\xe5\xb0\x88\xe8\xa8\xaa\xe6\x99\x82\xe9\x80\x8f\xe9\x9c\xb2\xef\xbc\x8c\xe5\x85\xb6\xe5\x85\xac\xe5\x8f\xb8\xe7\x8f\xbe\xe5\xb7\xb2\xe8\xbd\x89\xe7\x94\xa8\xe5\x8f\xaf\xe8\x88\x87\xe6\xb3\x95\xe5\xae\x9a\xe8\xb2\xa8\xe5\xb9\xa3\xe6\x8e\x9b\xe9\x88\x8e\xe7\x9a\x84BitShares\xef\xbc\x88BTS\xef\xbc\x89\xef\xbc\x8c\xe6\x9b\xb4\xe9\xa0\x90\xe8\xa8\x80\xe6\xaf\x94\xe7\x89\xb9\xe5\xb9\xa3\xe5\xb0\x87\xe8\xa2\xab\xe6\x96\xb0\xe7\x9a\x84\xe5\x8a\xa0\xe5\xaf\x86\xe8\xb2\xa8\xe5\xb9\xa3\xe5\x8f\x96\xe4\xbb\xa3\xe3\x80\x82',"b'Posted April 30, 2018'"
